soil_property,description,description_url,model_name,spectra_type,subset,geo,unit_transform,10cv_predictions,error_model,error_predictions,model,performance_summary,train_data,validation_plot,pca_model_url,pca_scores_url
sand.tot_usda.c60_w.pct,"Sand, Total, S prep",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#sand.tot_usda.c60_w.pct,nir.neospectra_cubist_ossl_na_v1.2,nir.neospectra,ossl,na,original,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/cvpred_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/error_modelnir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/error_prednir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/model_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/perfmetrics_nir.neospectra_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/task_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/valplot_nir.neospectra_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_nir.neospectra_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_nir.neospectra_cubist_ossl_v1.2.qs
sand.tot_usda.c60_w.pct,"Sand, Total, S prep",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#sand.tot_usda.c60_w.pct,visnir_cubist_ossl_na_v1.2,visnir,ossl,na,original,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/cvpred_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/error_modelvisnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/error_predvisnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/model_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/perfmetrics_visnir_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/task_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/sand.tot_usda.c60_w.pct/valplot_visnir_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_visnir_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_visnir_cubist_ossl_v1.2.qs
silt.tot_usda.c62_w.pct,"Silt, Total, S prep",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#silt.tot_usda.c62_w.pct,mir_cubist_kssl_na_v1.2,mir,kssl,na,original,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/cvpred_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/error_modelmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/error_predmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/model_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/perfmetrics_mir_cubist_kssl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/task_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/valplot_mir_cubist_kssl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_kssl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_kssl_v1.2.qs
silt.tot_usda.c62_w.pct,"Silt, Total, S prep",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#silt.tot_usda.c62_w.pct,mir_cubist_ossl_na_v1.2,mir,ossl,na,original,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/cvpred_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/error_modelmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/error_predmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/model_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/perfmetrics_mir_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/task_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/valplot_mir_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_ossl_v1.2.qs
silt.tot_usda.c62_w.pct,"Silt, Total, S prep",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#silt.tot_usda.c62_w.pct,nir.neospectra_cubist_ossl_na_v1.2,nir.neospectra,ossl,na,original,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/cvpred_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/error_modelnir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/error_prednir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/model_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/perfmetrics_nir.neospectra_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/task_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/valplot_nir.neospectra_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_nir.neospectra_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_nir.neospectra_cubist_ossl_v1.2.qs
silt.tot_usda.c62_w.pct,"Silt, Total, S prep",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#silt.tot_usda.c62_w.pct,visnir_cubist_ossl_na_v1.2,visnir,ossl,na,original,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/cvpred_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/error_modelvisnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/error_predvisnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/model_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/perfmetrics_visnir_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/task_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/silt.tot_usda.c62_w.pct/valplot_visnir_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_visnir_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_visnir_cubist_ossl_v1.2.qs
wr.1500kPa_usda.a417_w.pct,"Water Retention, 15 Bar (1500 kPa)",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#wr.1500kPa_usda.a417_w.pct,mir_cubist_kssl_na_v1.2,mir,kssl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/cvpred_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/error_modelmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/error_predmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/model_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/perfmetrics_mir_cubist_kssl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/task_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/valplot_mir_cubist_kssl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_kssl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_kssl_v1.2.qs
wr.1500kPa_usda.a417_w.pct,"Water Retention, 15 Bar (1500 kPa)",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#wr.1500kPa_usda.a417_w.pct,mir_cubist_ossl_na_v1.2,mir,ossl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/cvpred_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/error_modelmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/error_predmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/model_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/perfmetrics_mir_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/task_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/valplot_mir_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_ossl_v1.2.qs
wr.1500kPa_usda.a417_w.pct,"Water Retention, 15 Bar (1500 kPa)",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#wr.1500kPa_usda.a417_w.pct,nir.neospectra_cubist_ossl_na_v1.2,nir.neospectra,ossl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/cvpred_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/error_modelnir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/error_prednir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/model_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/perfmetrics_nir.neospectra_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/task_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/valplot_nir.neospectra_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_nir.neospectra_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_nir.neospectra_cubist_ossl_v1.2.qs
wr.1500kPa_usda.a417_w.pct,"Water Retention, 15 Bar (1500 kPa)",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#wr.1500kPa_usda.a417_w.pct,visnir_cubist_ossl_na_v1.2,visnir,ossl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/cvpred_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/error_modelvisnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/error_predvisnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/model_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/perfmetrics_visnir_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/task_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.1500kPa_usda.a417_w.pct/valplot_visnir_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_visnir_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_visnir_cubist_ossl_v1.2.qs
wr.33kPa_usda.a415_w.pct,"Water Retention, 1/3 Bar (33 kPa)",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#wr.33kPa_usda.a415_w.pct,mir_cubist_kssl_na_v1.2,mir,kssl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/cvpred_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/error_modelmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/error_predmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/model_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/perfmetrics_mir_cubist_kssl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/task_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/valplot_mir_cubist_kssl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_kssl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_kssl_v1.2.qs
wr.33kPa_usda.a415_w.pct,"Water Retention, 1/3 Bar (33 kPa)",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#wr.33kPa_usda.a415_w.pct,mir_cubist_ossl_na_v1.2,mir,ossl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/cvpred_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/error_modelmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/error_predmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/model_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/perfmetrics_mir_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/task_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/valplot_mir_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_ossl_v1.2.qs
wr.33kPa_usda.a415_w.pct,"Water Retention, 1/3 Bar (33 kPa)",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#wr.33kPa_usda.a415_w.pct,nir.neospectra_cubist_ossl_na_v1.2,nir.neospectra,ossl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/cvpred_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/error_modelnir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/error_prednir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/model_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/perfmetrics_nir.neospectra_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/task_nir.neospectra_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/valplot_nir.neospectra_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_nir.neospectra_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_nir.neospectra_cubist_ossl_v1.2.qs
wr.33kPa_usda.a415_w.pct,"Water Retention, 1/3 Bar (33 kPa)",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#wr.33kPa_usda.a415_w.pct,visnir_cubist_ossl_na_v1.2,visnir,ossl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/cvpred_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/error_modelvisnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/error_predvisnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/model_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/perfmetrics_visnir_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/task_visnir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..wr.33kPa_usda.a415_w.pct/valplot_visnir_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_visnir_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_visnir_cubist_ossl_v1.2.qs
zn.ext_usda.a1073_mg.kg,"Zinc, Extractable, Mehlich3",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#zn.ext_usda.a1073_mg.kg,mir_cubist_kssl_na_v1.2,mir,kssl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..zn.ext_usda.a1073_mg.kg/cvpred_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..zn.ext_usda.a1073_mg.kg/error_modelmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..zn.ext_usda.a1073_mg.kg/error_predmir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..zn.ext_usda.a1073_mg.kg/model_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..zn.ext_usda.a1073_mg.kg/perfmetrics_mir_cubist_kssl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..zn.ext_usda.a1073_mg.kg/task_mir_cubist_kssl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..zn.ext_usda.a1073_mg.kg/valplot_mir_cubist_kssl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_kssl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_kssl_v1.2.qs
zn.ext_usda.a1073_mg.kg,"Zinc, Extractable, Mehlich3",https://soilspectroscopy.github.io/ossl-manual/ossl-database-description.html#zn.ext_usda.a1073_mg.kg,mir_cubist_ossl_na_v1.2,mir,ossl,na,log1p,https://storage.googleapis.com/soilspec4gg-public/models/log..zn.ext_usda.a1073_mg.kg/cvpred_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..zn.ext_usda.a1073_mg.kg/error_modelmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..zn.ext_usda.a1073_mg.kg/error_predmir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..zn.ext_usda.a1073_mg.kg/model_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..zn.ext_usda.a1073_mg.kg/perfmetrics_mir_cubist_ossl_na_v1.2.csv,https://storage.googleapis.com/soilspec4gg-public/models/log..zn.ext_usda.a1073_mg.kg/task_mir_cubist_ossl_na_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/log..zn.ext_usda.a1073_mg.kg/valplot_mir_cubist_ossl_na_v1.2.png,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/mpca_mir_cubist_ossl_v1.2.qs,https://storage.googleapis.com/soilspec4gg-public/models/pca.ossl/pca_scores_mir_cubist_ossl_v1.2.qs
